,address,wallet_address,moniker,oustanding_commisison,outstanding_rewards,withdrawn_commission,withdrawn_rewards,accumulated_commission,accumulated_rewards,total
30,fxvaloper1srkazumnkle6uzmdvqq68df9gglylp3pkhuwna,fx1srkazumnkle6uzmdvqq68df9gglylp3p7xp3da,Litecoin Foundation,7196.948934889254,7.888244821976738,0.0,0.0,7196.948934889254,7.888244821976738,7204.83717971123
31,fxvaloper1zn0p7rqp2s702r4aua98gdtlwp6gza904h2dls,fx1zn0p7rqp2s702r4aua98gdtlwp6gza90axhjps,LuckyFX,299.6067092659653,10.402414364069916,0.0,0.0,299.6067092659653,10.402414364069916,310.0091236300352
32,fxvaloper19f4ert89u26flp67wh6e83h2a8kclmlmc8uj8j,fx19f4ert89u26flp67wh6e83h2a8kclmlmskpdej,FXV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,fxvaloper1astdkdrxlgylehy0jpqv2e357kl6pq0ccq4u73,fx1astdkdrxlgylehy0jpqv2e357kl6pq0cs3grq3,nexus,48.68327122566542,4.510479491921084,0.0,0.0,48.68327122566542,4.510479491921084,53.193750717586504
34,fxvaloper19fyfq60lyhv8nlanukfmrg5lp66s8q20vx3jj5,fx19fyfq60lyhv8nlanukfmrg5lp66s8q20yhvdv5,Dapp.com,698.7251848620808,2.4027630189580513,0.0,0.0,698.7251848620808,2.4027630189580513,701.1279478810388
35,fxvaloper1pa4mt67gk67l3ksgwatm56vfjze7y922j2p2q5,fx1pa4mt67gk67l3ksgwatm56vfjze7y9226mu475,🌖🚀Moonbase,0.026728875728775293,1.6770835159524649,0.0,0.0,0.026728875728775293,1.6770835159524649,1.7038123916812402
36,fxvaloper1r4f58l7x5eyn82e36tetc69fd9xf65x5e3k34g,fx1r4f58l7x5eyn82e36tetc69fd9xf65x53qtwtg,World of FX Wizards,899.9932814296695,7.579433651649698,0.0,0.0,899.9932814296695,7.579433651649698,907.5727150813192
37,fxvaloper10vazcv8mfhy7lm5fuep82esxwcx70dwttsx2ez,fx10vazcv8mfhy7lm5fuep82esxwcx70dwtrpm48z,blocktempo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,fxvaloper1p2le22wf9mr3h7j9qgseqtvf89ek2z0tmsdhrj,fx1p2le22wf9mr3h7j9qgseqtvf89ek2z0tnpsgaj,dutchblue,0.01199138749099671,0.287793299783921,0.0,0.0,0.01199138749099671,0.287793299783921,0.2997846872749177
39,fxvaloper14y39e3ujz2m0y2we8tqjwppmj5j4vh80hyafz7,fx14y39e3ujz2m0y2we8tqjwppmj5j4vh80l4qku7,Amsterdam,31546.61112401079,6.258634027615093,25565.984049725703,11515.18735936555,57112.595173736496,11521.445993393165,68634.04116712966
40,fxvaloper1290uryg96klfsdn3usktwcy5t3qxh8eclsmtqy,fx1290uryg96klfsdn3usktwcy5t3qxh8echpx57y,Bucharest,22212.799408186303,6.2588017139215575,19874.49263202631,11551.464078368503,42087.29204021262,11557.722880082425,53645.01492029504
41,fxvaloper1qcpxytptp0rfawxhgtm8z69y65g3g7d247d3wv,fx1qcpxytptp0rfawxhgtm8z69y65g3g7d2a0swsv,ChiangMai,21794.843040525247,6.2590207367310455,23239.037402816277,11553.70804793766,45033.88044334152,11559.96706867439,56593.84751201591
42,fxvaloper1engnd3l9gg67gggr7n4wq7c32zavd9sq4faxua,fx1engnd3l9gg67gggr7n4wq7c32zavd9sqacqeza,Cyprus,25695.053002735345,6.258497039136394,24311.60505176332,11552.951083619471,50006.658054498665,11559.209580658608,61565.86763515727
43,fxvaloper1u2736s9hm43ds6xxje0d2qhhy2m56akaf8up7t,fx1u2736s9hm43ds6xxje0d2qhhy2m56akapkp7qt,Delhi,28029.99505694379,6.258727477830838,23699.689167352855,11552.361789043001,51729.684224296645,11558.620516520832,63288.304740817475
44,fxvaloper1359ld4urxm0807wcmyth9dkmsw2pwznjeh26pt,fx1359ld4urxm0807wcmyth9dkmsw2pwznj3xh9lt,Dubai,28091.627103046907,6.2587427936932345,40586.81707636196,11552.852018581147,68678.44417940886,11559.110761374839,80237.55494078371
45,fxvaloper1yqz7fm3els5we5cq4h6ug3yywm7sfpl0jm2pxh,fx1yqz7fm3els5we5cq4h6ug3yywm7sfpl062h7ch,Innsbruck,25572.611750266453,6.2588774927583675,25816.244226809602,11553.35393019847,51388.855977076055,11559.612807691228,62948.46878476728
46,fxvaloper1xrzyg8w0ccm07z80cm5zxkcclfylcujneaxtuy,fx1xrzyg8w0ccm07z80cm5zxkcclfylcujn3vm5zy,Istanbul,37105.95669902713,6.258726193892091,27259.12454163633,11552.298292175496,64365.08124066346,11558.557018369387,75923.63825903284
47,fxvaloper18p4q7fzj76x2s4p3upzkzxvqsyecfz2yx2y4x9,fx18p4q7fzj76x2s4p3upzkzxvqsyecfz2ywme2c9,Jakarta,24289.002196724505,6.2591233172065985,28607.3031040577,11550.08909786342,52896.3053007822,11556.348221180626,64452.65352196283
48,fxvaloper1pvv04yexryyxsraalwcephkavtwsadzh5yatru,fx1pvv04yexryyxsraalwcephkavtwsadzhu4q5au,London,29267.941980730204,6.258614542593179,38098.100742306415,11552.568636681204,67366.04272303662,11558.827251223798,78924.86997426042
49,fxvaloper1yc0v6at49lc9n8rvvcw86rgf2cgc26jy4ckzkj,fx1yc0v6at49lc9n8rvvcw86rgf2cgc26jyaftagj,Madrid,37954.677012929744,6.259087293188728,23836.24765098895,11554.373523476395,61790.92466391869,11560.632610769584,73351.55727468827
50,fxvaloper1ms606vz2zrxw7752y5ae8z4zyp52ajjacv9qyd,fx1ms606vz2zrxw7752y5ae8z4zyp52ajjasacl6d,Miami,38522.5538326621,6.2586843300482355,24245.883220452746,11551.250347704632,62768.437053114845,11557.50903203468,74325.94608514952
51,fxvaloper1fxlpxnlrgquwaes5wrt5awdaymv5wpntfgsct8,fx1fxlpxnlrgquwaes5wrt5awdaymv5wpntped848,Montreal,33343.010168752015,6.258899701926202,24163.64953145666,11554.776408554648,57506.65970020868,11561.035308256574,69067.69500846525
52,fxvaloper17k6kc0mqnnccqqgkm3d2nzp0jqxpjutxhqyay6,fx17k6kc0mqnnccqqgkm3d2nzp0jqxpjutxl3ez66,NewYork,38381.00216648208,6.258881507266087,42447.704402242016,11555.416464150272,80828.7065687241,11561.675345657539,92390.38191438164
53,fxvaloper1maactzfltlrr304dsnm8fffjtupcs4ehjedchy,fx1maactzfltlrr304dsnm8fffjtupcs4eh6gs8fy,Seoul,34134.82443875189,6.259181577804122,26245.007812959397,11555.388663367632,60379.83225171129,11561.647844945435,71941.48009665673
54,fxvaloper16evwmqjz8gd2wwl3qu83a3f3mlkp4yelqew850,fx16evwmqjz8gd2wwl3qu83a3f3mlkp4yelggnc20,Shenzhen,25582.855758270915,6.259032610589115,20939.322171131553,11553.209850011097,46522.17792940247,11559.468882621686,58081.646812024155
55,fxvaloper1a73plz6w7fc8ydlwxddanc7a239kk45jnl9xwj,fx1a73plz6w7fc8ydlwxddanc7a239kk45jmwcesj,Singapore,108650.25159965275,5.929567574103787,86867.60286606575,11552.78803186503,195517.8544657185,11558.717599439133,207076.57206515764
56,fxvaloper1ke3gmlz77w700w65qyhtc3y3ahtwupjk3szeph,fx1ke3gmlz77w700w65qyhtc3y3ahtwupjkeplxlh,SoPaulo,38993.06322305327,6.25927244869901,25750.568591673098,11551.616855353937,64743.63181472637,11557.876127802636,76301.507942529
57,fxvaloper1fxhwgkxphr6adkp84ka9cddqk8l8axr4j4egdl,fx1fxhwgkxphr6adkp84ka9cddqk8l8axr46yyhnl,Taipei,29719.404246377027,6.258860528591409,38620.88641483387,11539.885997279313,68340.29066121089,11546.144857807903,79886.43551901879
58,fxvaloper1qjz9334grynx8lg6ae9vj2fnktgj7u0qvq3szl,fx1qjz9334grynx8lg6ae9vj2fnktgj7u0qy3v0ul,Tokyo,31922.71294844561,6.259043412745736,25507.034091839807,11551.694803553397,57429.747040285416,11557.953846966142,68987.70088725156
